geo_id,geoname_id,name,latitude,longitude,continent,status
14913,2154219,Orange,-33.28397,149.10018,Australia/Sydney,0
14914,2989460,Orange,44.1392,4.80791,Europe/Paris,0
14915,5102213,Orange,40.77066,-74.23265,America/New_York,0
14916,5379513,Orange,33.78779,-117.85311,America/Los_Angeles,0
14917,3581514,Orange Walk,18.08124,-88.56328,America/Belize,0
14918,5379566,Orangevale,38.67851,-121.22578,America/Los_Angeles,0
14919,6094201,Orangeville,43.9168,-80.09967,America/Toronto,0
14920,1697046,Orani,14.8006,120.5371,Asia/Manila,0
14921,2857129,Oranienburg,52.75577,13.24197,Europe/Berlin,0
14922,3577154,Oranjestad,12.52398,-70.02703,America/Aruba,0
14923,671757,Orastie,45.83333,23.2,Europe/Bucharest,0
14924,3171986,Orbassano,45.00547,7.53813,Europe/Rome,0
14925,5805815,Orchards,45.66651,-122.56093,America/Los_Angeles,0
14926,5379609,Orcutt,34.86526,-120.436,America/Los_Angeles,0
14927,8347664,Ordos,39.6086,109.78157,Asia/Shanghai,0
14928,741100,Ordu,40.97793,37.87085,Europe/Istanbul,0
14929,515083,Ordzhonikidzevskaya,43.3195,45.04911,Europe/Moscow,0
14930,2686657,Orebro,59.27412,15.2066,Europe/Stockholm,0
14931,5165734,Oregon,41.64366,-83.48688,America/New_York,0
14932,5744253,Oregon City,45.35734,-122.60676,America/Los_Angeles,0
14933,6418220,Orekhovo-Borisovo,55.61252,37.72639,Europe/Moscow,0
14934,515027,Orekhovo-Borisovo Severnoye,55.61667,37.68333,Europe/Moscow,0
14935,515024,Orekhovo-Zuyevo,55.80672,38.96178,Europe/Moscow,0
14936,515012,Orel,52.96508,36.07849,Europe/Moscow,0
14937,5779334,Orem,40.2969,-111.69465,America/Denver,0
14938,515003,Orenburg,51.7727,55.0988,Asia/Yekaterinburg,0
14939,734880,Orestiada,41.50306,26.52972,Europe/Athens,0
14940,741045,Orhangazi,40.48917,29.30889,Europe/Istanbul,0
14941,617638,Orhei,47.38494,28.82446,Europe/Chisinau,0
14942,3114957,Oria,43.25541,-2.01873,Europe/Madrid,0
14943,2513076,Orihuela,38.08483,-0.94401,Europe/Madrid,0
14944,698428,Orikhiv,47.56731,35.78575,Europe/Zaporozhye,0
14945,6094325,Orillia,44.60868,-79.42068,America/Toronto,0
14946,5379678,Orinda,37.87715,-122.17969,America/Los_Angeles,0
14947,1697023,Orion,14.62056,120.58167,Asia/Manila,0
14948,2523964,Oristano,39.9036,8.59257,Europe/Rome,0
14949,2325733,Orita Eruwa,7.55,3.43333,Africa/Lagos,0
14950,3393471,Oriximina,-1.76556,-55.86611,America/Santarem,0
14951,3522307,Orizaba,18.85101,-97.10084,America/Mexico_City,0
14952,8299623,Orkney,58.98465,-2.95953,Europe/London,0
14953,967476,Orkney,-26.98023,26.67272,Africa/Johannesburg,0
14954,4904937,Orland Park,41.63031,-87.85394,America/Chicago,0
14955,3455785,Orlandia,-20.72028,-47.88667,America/Sao_Paulo,0
14956,4167147,Orlando,28.53834,-81.37924,America/New_York,0
14957,2989317,Orleans,47.90289,1.90389,Europe/Paris,0
14958,3455784,Orleans,-28.35889,-49.29139,America/Sao_Paulo,0
14959,3068873,Orlova,49.84527,18.43011,Europe/Prague,0
14960,514796,Orlovskiy,46.87139,42.05917,Europe/Moscow,0
14961,2989297,Orly,48.74792,2.39253,Europe/Paris,0
14962,1697018,Ormoc,11.00639,124.6075,Asia/Manila,0
14963,4167178,Ormond Beach,29.28581,-81.05589,America/New_York,0
14964,2640908,Ormskirk,53.56685,-2.88178,Europe/London,0
14965,2686469,Ornskoldsvik,63.29091,18.71525,Europe/Stockholm,0
14966,5307540,Oro Valley,32.39091,-110.96649,America/Phoenix,0
14967,2577164,Orodara,10.94917,-4.93417,Africa/Ouagadougou,0
14968,2038665,Oroqen Zizhiqi,50.56667,123.71667,Asia/Shanghai,0
14969,1697006,Oroquieta,8.4859,123.8048,Asia/Manila,0
14970,3393465,Oros,-6.24444,-38.91361,America/Fortaleza,0
14971,716736,Oroshaza,46.56667,20.66667,Europe/Budapest,0
14972,3046888,Oroszlany,47.48671,18.31225,Europe/Budapest,0
14973,5379759,Oroville,39.51394,-121.55776,America/Los_Angeles,0
14974,2640894,Orpington,51.37457,0.09785,Europe/London,0
14975,2989204,Orsay,48.69572,2.18727,Europe/Paris,0
14976,624079,Orsha,54.5081,30.4172,Europe/Minsk,0
14977,514734,Orsk,51.20487,58.56685,Asia/Yekaterinburg,0
14978,6534264,Orta di Atella,40.96441,14.26854,Europe/Rome,0
14979,3171900,Orta Nova,41.32879,15.70994,Europe/Rome,0
14980,303354,Ortaca,36.83915,28.76457,Europe/Istanbul,0
14981,303290,Ortakoy,38.73728,34.03866,Europe/Istanbul,0
14982,121801,Orumiyeh,37.55274,45.07605,Asia/Tehran,0
14983,3909234,Oruro,-17.98333,-67.15,America/La_Paz,0
14984,2989170,Orvault,47.27095,-1.6219,Europe/Paris,0
14985,3089965,Orzesze,50.15595,18.77923,Europe/Warsaw,0
14986,514706,Osa,57.283,55.4589,Asia/Yekaterinburg,0
14987,1853909,Osaka,34.69374,135.50218,Asia/Tokyo,0
14988,1839652,Osan,37.15222,127.07056,Asia/Seoul,0
14989,3455775,Osasco,-23.5325,-46.79167,America/Sao_Paulo,0
14990,2856944,Oschatz,51.30001,13.10984,Europe/Berlin,0
14991,2856930,Oschersleben,52.03039,11.22898,Europe/Berlin,0
14992,1527534,Osh,40.52828,72.7985,Asia/Bishkek,0
14993,3354021,Oshakati,-17.78333,15.68333,Africa/Windhoek,0
14994,6094578,Oshawa,43.90012,-78.84957,America/Toronto,0
14995,5265838,Oshkosh,44.02471,-88.54261,America/Chicago,0
14996,121795,Oshnaviyeh,37.0397,45.0983,Asia/Tehran,0
14997,3193935,Osijek,45.55111,18.69389,Europe/Zagreb,0
14998,3171848,Osimo,43.48539,13.48222,Europe/Rome,0
14999,1495974,Osinniki,53.6239,87.3598,Asia/Novokuznetsk,0
15000,2686162,Oskarshamn,57.26455,16.44837,Europe/Stockholm,0
15001,3143244,Oslo,59.91273,10.74609,Europe/Oslo,0
15002,1261012,Osmanabad,18.18158,76.03889,Asia/Kolkata,0
15003,740883,Osmancik,40.97818,34.8047,Europe/Istanbul,0
15004,740881,Osmaneli,40.35722,30.01417,Europe/Istanbul,0
15005,303195,Osmaniye,37.07417,36.24778,Europe/Istanbul,0
15006,2856883,Osnabrueck,52.27264,8.0498,Europe/Berlin,0
15007,2989130,Osny,49.05937,2.06183,Europe/Paris,0
15008,2325590,Osogbo,7.77104,4.55698,Africa/Lagos,0
15009,3455769,Osorio,-29.88667,-50.26972,America/Sao_Paulo,0
15010,3877949,Osorno,-40.57395,-73.13348,America/Santiago,0
15011,2749234,Oss,51.765,5.51806,Europe/Amsterdam,0
15012,2640869,Ossett,53.67978,-1.58006,Europe/London,0
15013,5130045,Ossining,41.16287,-73.86152,America/New_York,0
15014,514284,Ostankinskiy,55.82957,37.61604,Europe/Moscow,0
15015,514259,Ostashkov,57.14667,33.10753,Europe/Moscow,0
15016,2789786,Ostend,51.21551,2.927,Europe/Brussels,0
15017,2856500,Osterholz-Scharmbeck,53.22698,8.79528,Europe/Berlin,0
15018,3336892,Ostfildern,48.72704,9.24954,Europe/Berlin,0
15019,3068799,Ostrava,49.83465,18.28204,Europe/Prague,0
15020,3089779,Ostroda,53.69671,19.96486,Europe/Warsaw,0
15021,514198,Ostrogozhsk,50.8664,39.07561,Europe/Moscow,0
15022,762909,Ostroleka,53.08621,21.57566,Europe/Warsaw,0
15023,3068766,Ostrov,50.30592,12.93907,Europe/Prague,0
15024,514171,Ostrov,57.34395,28.35368,Europe/Moscow,0
15025,762850,Ostrow Mazowiecka,52.80245,21.89507,Europe/Warsaw,0
15026,3089684,Ostrow Wielkopolski,51.65501,17.80686,Europe/Warsaw,0
15027,762863,Ostrowiec Swietokrzyski,50.92936,21.38525,Europe/Warsaw,0
15028,3591997,Ostuncalco,14.86667,-91.61667,America/Guatemala,0
15029,3171786,Ostuni,40.72913,17.57675,Europe/Rome,0
15030,2513052,Osuna,37.2376,-5.10311,Europe/Madrid,0
15031,3455756,Osvaldo Cruz,-21.79667,-50.87861,America/Sao_Paulo,0
15032,4904996,Oswego,41.68281,-88.35146,America/Chicago,0
15033,5130081,Oswego,43.45535,-76.5105,America/New_York,0
15034,2640861,Oswestry,52.86195,-3.05497,Europe/London,0
15035,3089658,Oswiecim,50.03437,19.21037,Europe/Warsaw,0
15036,1853677,Ota,36.3,139.36667,Asia/Tokyo,0
15037,1853662,Otake,34.2,132.21667,Asia/Tokyo,0
15038,2325506,Otan Ayegbaju,7.94783,4.78836,Africa/Lagos,0
15039,2128574,Otaru,43.18944,141.00222,Asia/Tokyo,0
15040,3653693,Otavalo,0.23457,-78.26248,America/Guayaquil,0
15041,2111325,Otawara,36.86667,140.03333,Asia/Tokyo,0
15042,1524308,Otegen Batyra,43.41949,77.0202,Asia/Almaty,0
15043,3353811,Otjiwarongo,-20.46369,16.64772,Africa/Windhoek,0
15044,2128558,Otofuke,42.99167,143.20028,Asia/Tokyo,0
15045,513911,Otradnaya,44.39333,41.52056,Europe/Moscow,0
15046,513896,Otradnoye,55.86667,37.6,Europe/Moscow,0
15047,513898,Otradnoye,59.7775,30.81806,Europe/Moscow,0
15048,513883,Otradnyy,53.37596,51.3452,Europe/Samara,0
15049,3068689,Otrokovice,49.21667,17.51667,Europe/Prague,0
15050,3068690,Otrokovice,49.20934,17.53944,Europe/Prague,0
15051,1853574,Otsu,35,135.86667,Asia/Tokyo,0
15052,2111310,Otsuchi,39.36667,141.9,Asia/Tokyo,0
15053,1853564,Otsuki,35.6,138.93333,Asia/Tokyo,0
15054,1261008,Ottappalam,10.77094,76.37844,Asia/Kolkata,0
15055,3171778,Ottaviano,40.85193,14.47826,Europe/Rome,0
15056,6094817,Ottawa,45.41117,-75.69812,America/Toronto,0
15057,4905006,Ottawa,41.34559,-88.84258,America/Chicago,0
15058,2855935,Ottobrunn,48.06489,11.66327,Europe/Berlin,0
15059,4870380,Ottumwa,41.02001,-92.4113,America/Chicago,0
15060,2855917,Ottweiler,49.40133,7.16424,Europe/Berlin,0
15061,2325437,Otukpa,7.10168,7.65945,Africa/Lagos,0
15062,762788,Otwock,52.10577,21.26129,Europe/Warsaw,0
15063,2357048,Ouagadougou,12.36566,-1.53388,Africa/Ouagadougou,0
15064,2357043,Ouahigouya,13.58278,-2.42158,Africa/Ouagadougou,0
15065,2473420,Ouardenine,35.70915,10.67397,Africa/Tunis,0
15066,2485801,Ouargla,31.94932,5.32502,Africa/Algiers,0
15067,2540850,Ouarzazat,30.91894,-6.89341,Africa/Casablanca,0
15068,2540810,Ouazzane,34.79711,-5.58224,Africa/Casablanca,0
15069,2749182,Oud-Beijerland,51.82417,4.4125,Europe/Amsterdam,0
15070,2789529,Oudenaarde,50.85168,3.60891,Europe/Brussels,0
15071,967106,Oudtshoorn,-33.60047,22.19955,Africa/Johannesburg,0
15072,2485636,Oued el Abtal,35.45595,0.68778,Africa/Algiers,0
15073,2485633,Oued el Alleug,36.55528,2.79028,Africa/Algiers,0
15074,2485618,Oued Fodda,36.18503,1.53299,Africa/Algiers,0
15075,2464168,Oued Lill,36.83408,10.04057,Africa/Tunis,0
15076,2485582,Oued Rhiou,35.96124,0.91896,Africa/Algiers,0
15077,2485572,Oued Sly,36.10124,1.19949,Africa/Algiers,0
15078,2540689,Oued Zem,32.8627,-6.57359,Africa/Casablanca,0
15079,2255564,Ouesso,1.61361,16.05167,Africa/Brazzaville,0
15080,2392308,Ouidah,6.36307,2.08506,Africa/Porto-Novo,0
15081,2540483,Oujda,34.68053,-1.90764,Africa/Casablanca,0
15082,2539134,Oulad Teima,30.39467,-9.20897,Africa/Casablanca,0
15083,2484846,Ouled Mimoun,34.90472,-1.03394,Africa/Algiers,0
15084,2988998,Oullins,45.71774,4.80382,Europe/Paris,0
15085,643492,Oulu,65.01236,25.46816,Europe/Helsinki,0
15086,2484620,Oum el Bouaghi,35.87541,7.11353,Africa/Algiers,0
15087,2426370,Oum Hadjer,13.2954,19.6966,Africa/Ndjamena,0
15088,2282827,Oume,6.38309,-5.41759,Africa/Abidjan,0
15089,2789471,Oupeye,50.71184,5.6468,Europe/Brussels,0
15090,3114965,Ourense,42.33669,-7.86407,Europe/Madrid,0
15091,3393452,Ouricuri,-7.8825,-40.08167,America/Recife,0
15092,3455729,Ourinhos,-22.97889,-49.87056,America/Sao_Paulo,0
15093,3455689,Ouro Branco,-20.52334,-43.69486,America/Sao_Paulo,0
15094,3455671,Ouro Preto,-20.39484,-43.50517,America/Sao_Paulo,0
15095,3924948,Ouro Preto do Oeste,-10.74806,-62.21583,America/Porto_Velho,0
15096,2988936,Outreau,50.70535,1.5897,Europe/Paris,0
15097,3877918,Ovalle,-30.60106,-71.19901,America/Santiago,0
15098,2736930,Ovar,40.85862,-8.62513,Europe/Lisbon,0
15099,2855859,Overath,50.93275,7.28389,Europe/Berlin,0
15100,2789413,Overijse,50.77436,4.53461,Europe/Brussels,0
15101,4402178,Overland,38.70116,-90.36234,America/Chicago,0
15102,4276873,Overland Park,38.98223,-94.67079,America/Chicago,0
15103,3114711,Oviedo,43.36029,-5.84476,Europe/Madrid,0
15104,4167348,Oviedo,28.67,-81.20812,America/New_York,0
15105,698131,Ovruch,51.3246,28.80351,Europe/Kiev,0
15106,2255542,Owando,-0.48193,15.89988,Africa/Brazzaville,0
15107,1853514,Owase,34.06667,136.2,Asia/Tokyo,0
15108,4547407,Owasso,36.26954,-95.85471,America/Chicago,0
15109,5040647,Owatonna,44.08385,-93.22604,America/Chicago,0
15110,6095645,Owen Sound,44.56717,-80.94349,America/Toronto,0
15111,4303436,Owensboro,37.77422,-87.11333,America/Chicago,0
15112,2325330,Owerri,5.48363,7.03325,Africa/Lagos,0
15113,4364727,Owings Mills,39.41955,-76.78025,America/New_York,0
15114,2325314,Owo,7.1962,5.58681,Africa/Lagos,0
15115,5004792,Owosso,42.9978,-84.17664,America/Detroit,0
15116,2640729,Oxford,51.75222,-1.25596,Europe/London,0
15117,4081914,Oxford,33.61427,-85.83496,America/Chicago,0
15118,4440076,Oxford,34.3665,-89.51925,America/Chicago,0
15119,4520760,Oxford,39.507,-84.74523,America/New_York,0
15120,3522251,Oxkutzkab,20.30734,-89.41809,America/Merida,0
15121,5380184,Oxnard,34.1975,-119.17705,America/Los_Angeles,0
15122,5380202,Oxnard Shores,34.19084,-119.2415,America/Los_Angeles,0
15123,4364759,Oxon Hill,38.80345,-76.9897,America/New_York,0
15124,1853486,Oyama,34.60359,138.21719,Asia/Tokyo,0
15125,1853483,Oyama,36.3,139.8,Asia/Tokyo,0
15126,2325249,Oyan,8.05,4.76667,Africa/Lagos,0
15127,2396646,Oyem,1.5995,11.57933,Africa/Libreville,0
15128,2325200,Oyo,7.85257,3.93125,Africa/Lagos,0
15129,2988888,Oyonnax,46.25917,5.65727,Europe/Paris,0
15130,2855794,Oyten,53.05,9.01667,Europe/Berlin,0
15131,1696899,Ozamiz City,8.1481,123.8405,Asia/Manila,0
15132,1261068,Ozar,20.09473,73.92816,Asia/Kolkata,0
15133,4402245,Ozark,37.02089,-93.20602,America/Chicago,0
15134,716671,Ozd,48.21667,20.3,Europe/Budapest,0
15135,513471,Ozerki,60.03947,30.31128,Europe/Moscow,0
15136,1538634,Ozersk,55.75556,60.70278,Asia/Yekaterinburg,0
15137,513378,Ozery,54.85998,38.55062,Europe/Moscow,0
15138,2988867,Ozoir-la-Ferriere,48.76699,2.66871,Europe/Paris,0
15139,3089582,Ozorkow,51.96336,19.29139,Europe/Warsaw,0
15140,1853433,Ozu,32.86667,130.86667,Asia/Tokyo,0
15141,1926055,Ozu,33.5,132.55,Asia/Tokyo,0
15142,2325161,Ozubulu,5.95753,6.85305,Africa/Lagos,0
15143,3522232,Ozumba de Alzate,19.03689,-98.79516,America/Mexico_City,0
15144,612536,Ozurgeti,41.92442,42.00682,Asia/Tbilisi,0
15145,612366,P'ot'i,42.14616,41.67197,Asia/Tbilisi,0
15146,1871871,P'yongsong,39.24639,125.87194,Asia/Pyongyang,0
15147,1151528,Pa Sang,18.52617,98.93936,Asia/Bangkok,0
15148,3363094,Paarl,-33.73378,18.97523,Africa/Johannesburg,0
15149,1168680,Pabbi,34.01056,71.79889,Asia/Karachi,0
15150,3089578,Pabianice,51.66446,19.35473,Europe/Warsaw,0
15151,1336143,Pabna,24.00644,89.2372,Asia/Dhaka,0
15152,3393409,Pacajus,-4.1725,-38.46056,America/Fortaleza,0
15153,3694178,Pacasmayo,-7.40056,-79.57139,America/Lima,0
15154,3393400,Pacatuba,-3.98417,-38.62028,America/Fortaleza,0
15155,4167424,Pace,30.59936,-87.16108,America/Chicago,0
15156,2523938,Pachino,36.71522,15.09019,Europe/Rome,0
15157,3673424,Pacho,5.13278,-74.15977,America/Bogota,0
15158,1260959,Pachora,20.66727,75.35305,Asia/Kolkata,0
15159,1260954,Pachperwa,27.51234,82.64297,Asia/Kolkata,0
15160,3522210,Pachuca de Soto,20.11697,-98.73329,America/Mexico_City,0
15161,5380437,Pacific Grove,36.61774,-121.91662,America/Los_Angeles,0
15162,5380420,Pacifica,37.61383,-122.48692,America/Los_Angeles,0
15163,1633442,Paciran,-6.87666,112.37606,Asia/Jakarta,0
15164,2265326,Paco de Arcos,38.69569,-9.29143,Europe/Lisbon,0
15165,1696814,Pacol,10.45,122.81667,Asia/Manila,0
15166,3703647,Pacora,9.07937,-79.28997,America/Panama,0
15167,1168652,Pad Idan,26.77475,68.30197,Asia/Karachi,0
15168,1963770,Padalarang,-6.83778,107.47278,Asia/Jakarta,0
15169,1260942,Padam,33.46659,76.88488,Asia/Kolkata,0
15170,1260938,Padampur,29.70885,73.62539,Asia/Kolkata,0
15171,1260940,Padampur,20.99932,83.06325,Asia/Kolkata,0
15172,1633419,Padang,-0.94924,100.35427,Asia/Jakarta,0
15173,1214369,Padangsidempuan,1.37952,99.27146,Asia/Jakarta,0
15174,2855745,Paderborn,51.71905,8.75439,Europe/Berlin,0
15175,3171737,Paderno Dugnano,45.56899,9.16483,Europe/Rome,0
15176,1260918,Padmanabhapuram,8.24462,77.32581,Asia/Kolkata,0
15177,3171728,Padova,45.40797,11.88586,Europe/Rome,0
15178,1260911,Padra,22.2398,73.08451,Asia/Kolkata,0
15179,1260909,Padrauna,26.90403,83.98087,Asia/Kolkata,0
15180,3455580,Padre Bernardo,-15.16595,-48.28281,America/Sao_Paulo,0
15181,4048662,Paducah,37.08339,-88.60005,America/Chicago,0
15182,1696718,Paete,14.3647,121.4829,Asia/Manila,0
15183,1696710,Pagadian,7.8257,123.437,Asia/Manila,0
15184,1696683,Pagalungan,7.14167,124.38056,Asia/Manila,0
15185,3171703,Pagani,40.74199,14.61448,Europe/Rome,0
15186,1696614,Pagbilao,13.96689,121.69835,Asia/Manila,0
15187,1633308,Pageralam,-4.02177,103.25093,Asia/Jakarta,0
15188,1131316,Paghman,34.58787,68.95091,Asia/Kabul,0
15189,5881576,Pago Pago,-14.27806,-170.7025,Pacific/Pago_Pago,0
15190,1168633,Paharpur,32.10384,70.97235,Asia/Karachi,0
15191,1260868,Pahasu,28.1722,78.06376,Asia/Kolkata,0
15192,5509851,Pahrump,36.20829,-115.98391,America/Los_Angeles,0
15193,3455553,Paicandu,-23.4575,-52.04861,America/Sao_Paulo,0
15194,226853,Paidha,2.41669,30.98551,Africa/Kampala,0
15195,2640681,Paignton,50.43565,-3.56789,Europe/London,0
15196,3694119,Paijan,-7.73291,-79.3015,America/Lima,0
15197,1830205,Pailin,12.84895,102.60928,Asia/Phnom_Penh,0
15198,3877739,Paine,-33.80796,-70.74109,America/Santiago,0
15199,5166009,Painesville,41.72449,-81.24566,America/New_York,0
15200,2513029,Paiporta,39.42814,-0.41765,Europe/Madrid,0
15201,2640677,Paisley,55.83173,-4.43254,Europe/London,0
15202,3694112,Paita,-5.08917,-81.11444,America/Lima,0
15203,1260833,Paithan,19.47506,75.38558,Asia/Kolkata,0
15204,2513026,Pajara,28.35039,-14.1076,Atlantic/Canary,0
15205,375495,Pajok,3.86512,32.48212,Africa/Juba,0
15206,1608057,Pak Chong,14.70802,101.41614,Asia/Bangkok,0
15207,1608048,Pak Kret,13.91301,100.49883,Asia/Bangkok,0
15208,1608033,Pak Phanang,8.35109,100.20195,Asia/Bangkok,0
15209,1734313,Paka,4.6374,103.4368,Asia/Kuala_Lumpur,0
15210,1260830,Pakala,13.44917,79.11749,Asia/Kolkata,0
15211,1260824,Pakaur,24.63846,87.83893,Asia/Kolkata,0
15212,2153951,Pakenham South,-38.13333,145.51667,Australia/Melbourne,0
15213,1633182,Pakisaji,-8.0665,112.5981,Asia/Jakarta,0
15214,1302439,Pakokku,21.33489,95.08438,Asia/Rangoon,0
15215,1168555,Pakpattan,30.34104,73.38664,Asia/Karachi,0
15216,3046768,Paks,46.62648,18.85962,Europe/Budapest,0
15217,1654379,Pakxe,15.12022,105.79898,Asia/Vientiane,0
15218,2426240,Pala,9.3642,14.9046,Africa/Ndjamena,0
15219,3114567,Palafrugell,41.91738,3.1631,Europe/Madrid,0
15220,3171664,Palagiano,40.57762,17.03812,Europe/Rome,0
15221,2523927,Palagonia,37.32955,14.74474,Europe/Rome,0
15222,256075,Palaio Faliro,37.92812,23.70105,Europe/Athens,0
15223,2988758,Palaiseau,48.71667,2.25,Europe/Paris,0
15224,1260728,Palakkad,10.7744,76.65625,Asia/Kolkata,0
15225,1260793,Palakkodu,12.30696,78.07022,Asia/Kolkata,0
15226,1260792,Palakollu,16.5167,81.73,Asia/Kolkata,0
15227,3114566,Palamos,41.84843,3.12912,Europe/Madrid,0
15228,1191368,Palang,23.21824,90.35076,Asia/Dhaka,0
15229,596238,Palanga,55.9175,21.06861,Europe/Vilnius,0
15230,1633118,Palangkaraya,-2.2136,113.9108,Asia/Pontianak,0
15231,1260671,Palani,10.45034,77.5209,Asia/Kolkata,0
15232,1260777,Palanpur,24.17128,72.43827,Asia/Kolkata,0
15233,933182,Palapye,-22.54605,27.12507,Africa/Gaborone,0
15234,1260771,Palasa,18.77257,84.41012,Asia/Kolkata,0
15235,4905211,Palatine,42.1103,-88.03424,America/Chicago,0
15236,3993893,Palau,27.89232,-101.42319,America/Monterrey,0
15237,1696165,Palayan City,15.5415,121.0848,Asia/Manila,0
15238,3171586,Palazzolo sull'Oglio,45.59665,9.88688,Europe/Rome,0
15239,1633070,Palembang,-2.91673,104.7458,Asia/Jakarta,0
15240,3114531,Palencia,42.00955,-4.52406,Europe/Madrid,0
15241,3591851,Palencia,14.66472,-90.35861,America/Guatemala,0
15242,3522164,Palenque,17.50953,-91.98248,America/Mexico_City,0
15243,1260734,Palera,25.02013,79.22818,Asia/Kolkata,0
15244,2523920,Palermo,38.13205,13.33561,Europe/Rome,0
15245,1260730,Palghar,19.69693,72.76543,Asia/Kolkata,0
15246,3455478,Palhoca,-27.64528,-48.66778,America/Sao_Paulo,0
15247,1260716,Pali,25.77276,73.32335,Asia/Kolkata,0
15248,1260718,Pali,23.36453,81.04374,Asia/Kolkata,0
15249,1260713,Palia Kalan,28.43205,80.58137,Asia/Kolkata,0
15250,2081986,Palikir - National Government Center,6.92477,158.16109,Pacific/Pohnpei,0
15251,1633056,Palimanan,-6.70694,108.42417,Asia/Jakarta,0
15252,3591833,Palin,14.40556,-90.69833,America/Guatemala,0
15253,5102369,Palisades Park,40.84816,-73.99764,America/New_York,0
15254,1260707,Palitana,21.52519,71.82309,Asia/Kolkata,0
15255,1260702,Palkonda,18.60374,83.75568,Asia/Kolkata,0
15256,1260697,Palladam,10.99175,77.28633,Asia/Kolkata,0
15257,3175500,Pallanza-Intra-Suna,45.93778,8.57088,Europe/Rome,0
15258,1260694,Pallappatti,10.72057,77.87951,Asia/Kolkata,0
15259,513042,Pallasovka,50.05,46.88333,Europe/Volgograd,0
15260,1260692,Pallavaram,12.96796,80.15025,Asia/Kolkata,0
15261,1260685,Pallikondai,12.90816,78.94195,Asia/Kolkata,0
15262,1260681,Pallippatti,11.93956,78.40152,Asia/Kolkata,0
15263,226823,Pallisa,1.145,33.70944,Africa/Kampala,0
15264,4167499,Palm Bay,28.03446,-80.58866,America/New_York,0
15265,4167519,Palm Beach Gardens,26.82339,-80.13865,America/New_York,0
15266,4167536,Palm City,27.16783,-80.26616,America/New_York,0
15267,4167538,Palm Coast,29.58497,-81.20784,America/New_York,0
15268,5380626,Palm Desert,33.72255,-116.37697,America/Los_Angeles,0
15269,4167545,Palm Harbor,28.07807,-82.76371,America/New_York,0
15270,7260548,Palm River-Clair Mel,27.92386,-82.37939,America/New_York,0
15271,4167583,Palm Springs,26.6359,-80.09615,America/New_York,0
15272,5380668,Palm Springs,33.8303,-116.54529,America/Los_Angeles,0
15273,4167601,Palm Valley,30.17746,-81.38758,America/New_York,0
15274,2512989,Palma,39.56939,2.65024,Europe/Madrid,0
15275,2512990,Palma del Rio,37.70024,-5.28121,Europe/Madrid,0
15276,2523908,Palma di Montechiaro,37.19066,13.76603,Europe/Rome,0
15277,3545064,Palma Soriano,20.21238,-75.99843,America/Havana,0
15278,1260674,Palmaner,13.20073,78.74681,Asia/Kolkata,0
15279,3673220,Palmar de Varela,10.74055,-74.75443,America/Bogota,0
15280,3393264,Palmares,-8.68333,-35.59167,America/Recife,0
15281,3522118,Palmarito Tochapan,18.89891,-97.63892,America/Mexico_City,0
15282,3455459,Palmas,-26.48417,-51.99056,America/Sao_Paulo,0
15283,3474574,Palmas,-10.16745,-48.32766,America/Araguaina,0
15284,5380698,Palmdale,34.57943,-118.11646,America/Los_Angeles,0
15285,3455425,Palmeira,-25.42944,-50.00639,America/Sao_Paulo,0
15286,3455416,Palmeira das Missoes,-27.89944,-53.31361,America/Sao_Paulo,0
15287,2265223,Palmela,38.56902,-8.90126,Europe/Lisbon,0
15288,4946620,Palmer,42.15843,-72.32869,America/New_York,0
15289,6301965,Palmerston,-12.48602,130.9833,Australia/Darwin,0
15290,2185018,Palmerston North,-40.35636,175.61113,Pacific/Auckland,0
15291,4167634,Palmetto Bay,25.62177,-80.32477,America/New_York,0
15292,2523902,Palmi,38.35943,15.85155,Europe/Rome,0
15293,3673164,Palmira,3.53944,-76.30361,America/Bogota,0
15294,3545040,Palmira,22.24167,-80.39028,America/Havana,0
15295,3455342,Palmital,-22.78889,-50.2175,America/Sao_Paulo,0
15296,1696041,Palo,11.1575,124.99083,Asia/Manila,0
15297,5380748,Palo Alto,37.44188,-122.14302,America/Los_Angeles,0
15298,3171562,Palo del Colle,41.05562,16.70321,Europe/Rome,0
15299,3630932,Palo Negro,10.17389,-67.54194,America/Caracas,0
15300,1260667,Paloncha,17.60184,80.70509,Asia/Kolkata,0
15301,1633037,Palopo,-2.9925,120.19694,Asia/Makassar,0
15302,4905263,Palos Hills,41.6967,-87.817,America/Chicago,0
15303,3455298,Palotina,-24.28389,-53.84,America/Sao_Paulo,0
15304,3842190,Palpala,-24.25647,-65.21163,America/Argentina/Jujuy,0
15305,9827976,Paltan,23.73625,90.41426,Asia/Dhaka,0
15306,1633034,Palu,-0.8917,119.8707,Asia/Makassar,0
15307,1260637,Palwal,28.14469,77.32546,Asia/Kolkata,0
15308,7302847,Palwancha,17.58152,80.67651,Asia/Kolkata,0
15309,1632998,Pamanukan,-6.28417,107.81056,Asia/Jakarta,0
15310,1632978,Pamekasan,-7.1568,113.4746,Asia/Jakarta,0
15311,1632974,Pameungpeuk,-7.01833,107.60389,Asia/Jakarta,0
15312,2988670,Pamiers,43.11667,1.6,Europe/Paris,0
15313,5527953,Pampa,35.53616,-100.95987,America/Chicago,0
15314,966380,Pampierstad,-27.78324,24.68768,Africa/Johannesburg,0
